timestamp,total_power_w,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
1784698975.441898962,6.289227,0.166427,0.410141,0.398927,0.295320,0.002655,0.219801,0.326201,4.421122,0.000808,0.002020,0.002826,0.042979
1784698975.957181026,6.333927,0.169917,0.207902,0.386835,0.265955,0.012997,0.229422,0.323712,4.691729,0.000808,0.000606,0.002632,0.041412
1784698976.446927521,5.653496,0.177236,0.201911,0.401662,0.307278,0.029242,0.214847,0.368680,3.906456,0.000202,0.000606,0.002831,0.042545
1784698976.974246175,6.397303,0.000000,0.214220,0.385285,0.061456,0.010916,0.222177,0.423749,5.030178,0.000000,0.001414,0.002825,0.045083
1784698977.474550300,7.301037,0.000000,0.220157,0.412009,0.403375,0.036167,0.217574,0.302512,5.665201,0.000000,0.001415,0.003221,0.039406
1784698977.916012616,6.825388,0.166302,0.216859,0.351096,0.055897,0.000000,0.219801,0.285877,5.483532,0.000808,0.000607,0.002876,0.041733
1784698978.466472935,7.365441,0.198889,0.201237,0.397708,0.351017,0.025962,0.218723,0.368953,5.557927,0.000808,0.000606,0.003166,0.040445
1784698978.994206847,5.948568,0.177192,0.207439,0.385708,0.295320,0.011258,0.218651,0.323080,4.284599,0.000000,0.001213,0.002728,0.041380
1784698979.562528838,6.206231,0.180808,0.217162,0.374222,0.297081,0.030350,0.217935,0.380305,4.463600,0.000808,0.000606,0.002729,0.040625
1784698980.057683694,8.090202,0.180898,0.207844,0.416234,0.404718,0.028408,0.241270,0.348332,6.218859,0.000808,0.000606,0.002973,0.039252
1784698980.525257132,5.891463,0.151917,0.204768,0.351477,0.125151,0.009173,0.218723,0.368342,4.417280,0.000000,0.001416,0.002484,0.040732
1784698981.063530118,8.225405,0.180763,0.214280,0.412232,0.098081,0.005915,0.230881,0.324938,6.713312,0.000808,0.000606,0.002825,0.040764
1784698981.549937542,6.180533,0.000000,0.213084,0.337937,0.015104,0.000000,0.216281,0.307613,5.046096,0.000808,0.001415,0.002923,0.039272
1784698982.061967702,6.030133,0.000000,0.232586,0.343062,0.161993,0.038562,0.221171,0.369630,4.616676,0.000000,0.001213,0.002684,0.042556
1784698982.550725640,6.717528,0.000000,0.236676,0.386124,0.306302,0.000888,0.218868,0.286139,5.240332,0.000000,0.001415,0.002778,0.038006
1784698983.040134782,5.512185,0.000000,0.211151,0.353426,0.084097,0.010653,0.217935,0.348052,4.246339,0.000000,0.001214,0.003020,0.036298
1784698983.578226526,9.442806,0.000000,0.204369,0.396163,0.227418,0.009464,0.219086,0.297382,8.041841,0.000809,0.000606,0.003123,0.042545
1784698984.066774984,5.869701,0.000000,0.217769,0.348340,0.339736,0.034113,0.217935,0.310946,4.357587,0.000808,0.001414,0.002828,0.038225
1784698984.562893354,5.979109,0.000000,0.184544,0.382284,0.271068,0.009173,0.215276,0.342589,4.528752,0.000000,0.001415,0.002682,0.041326
1784698984.997223606,6.947076,0.000000,0.207323,0.388909,0.321731,0.000000,0.215491,0.292645,5.475890,0.000808,0.000606,0.002973,0.040700
1784698985.498391634,4.784926,0.014475,0.217526,0.392854,0.161028,0.002074,0.221611,0.362713,3.367091,0.000808,0.000606,0.002684,0.041456
1784698985.986081758,5.533182,0.003617,0.217526,0.380526,0.332933,0.038671,0.217357,0.361153,3.936213,0.000000,0.001213,0.002679,0.041294
1784698986.485145641,8.071051,0.000000,0.211092,0.413322,0.415897,0.042638,0.217862,0.346650,6.377193,0.000000,0.001213,0.002828,0.042356
1784698986.911386332,5.951351,0.000000,0.240253,0.368190,0.297564,0.004133,0.216496,0.348211,4.430617,0.000808,0.001415,0.003507,0.040157
1784698987.365249532,5.324973,0.000000,0.201181,0.381456,0.162804,0.020012,0.231883,0.371464,3.908442,0.000808,0.001414,0.002831,0.042678
1784698987.838233958,5.001617,0.000000,0.214459,0.378351,0.332076,0.000000,0.214990,0.283276,3.533859,0.000000,0.001415,0.002675,0.040516
1784698988.325119917,9.057784,0.000000,0.246815,0.414743,0.245008,0.009196,0.215777,0.366277,7.514118,0.000202,0.001414,0.002876,0.041358
1784698988.822112506,6.434120,0.000000,0.207207,0.409471,0.280882,0.020418,0.213619,0.373212,4.883967,0.000808,0.000606,0.002777,0.041153
1784698989.306791857,6.205965,0.000000,0.204426,0.392785,0.212047,0.028721,0.215777,0.346491,4.763215,0.000202,0.001415,0.002681,0.038205
1784698989.826087483,7.065130,0.000000,0.203342,0.362414,0.292679,0.030147,0.218941,0.347431,5.567584,0.000000,0.001415,0.002972,0.038205
1784698990.338831471,6.132366,0.000000,0.210562,0.360753,0.062700,0.010351,0.214847,0.348832,4.883069,0.000808,0.000606,0.002876,0.036962
1784698990.910615637,6.643048,0.177236,0.203969,0.407603,0.296497,0.032867,0.216281,0.348211,4.916709,0.000000,0.001415,0.002679,0.039581
1784698991.450838449,5.842190,0.173576,0.220157,0.391472,0.230564,0.020147,0.217140,0.375538,4.167649,0.000808,0.000606,0.003121,0.041412
1784698991.938365628,5.878153,0.188040,0.204483,0.349567,0.072142,0.001177,0.213773,0.288875,4.518067,0.000000,0.001213,0.002681,0.038135
1784698992.410381332,7.101651,0.177059,0.214041,0.402878,0.165818,0.001781,0.216784,0.367667,5.512360,0.000202,0.001213,0.002679,0.039169
