timestamp,total_power_w,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
1784698741.658063560,5.919722,0.000000,0.204654,0.349815,0.266131,0.017798,0.217140,0.314640,4.506032,0.000202,0.001214,0.002679,0.039417
1784698742.130151905,7.265628,0.166302,0.217162,0.339544,0.296202,0.006192,0.214698,0.316453,5.663109,0.000807,0.000607,0.003118,0.041434
1784698742.602496583,8.127263,0.184147,0.197936,0.352335,0.161672,0.006192,0.218723,0.354425,6.608067,0.000000,0.001213,0.002972,0.039581
1784698743.078310608,7.156054,0.187993,0.194256,0.382170,0.314961,0.007063,0.214847,0.337752,5.471225,0.000000,0.001214,0.003117,0.041456
1784698743.626013792,5.698522,0.177280,0.227330,0.355185,0.230805,0.000889,0.217068,0.368547,4.072024,0.000000,0.001415,0.003120,0.044859
1784698744.142220611,8.761897,0.184747,0.203627,0.384868,0.351567,0.002081,0.217574,0.357869,7.014116,0.000808,0.000606,0.002924,0.041110
1784698744.602368786,9.237987,0.173489,0.217344,0.375496,0.290237,0.000296,0.231576,0.287962,7.615905,0.000807,0.000606,0.002975,0.041294
1784698745.140807907,7.906940,0.180898,0.214280,0.383110,0.288853,0.018665,0.218723,0.316256,6.239967,0.000808,0.001212,0.002874,0.041294
1784698745.654578525,7.523854,0.177147,0.188306,0.393868,0.097035,0.001480,0.217501,0.368446,6.034846,0.000000,0.001214,0.002782,0.041229
1784698746.194551291,6.614254,0.198938,0.213622,0.357919,0.155668,0.002668,0.228724,0.321224,5.089508,0.000202,0.001415,0.002727,0.041639
1784698746.654576167,6.681839,0.000000,0.220711,0.375643,0.264152,0.007375,0.221171,0.308678,5.240367,0.000202,0.001414,0.002874,0.039252
1784698747.139642861,7.122268,0.000000,0.216980,0.376387,0.325607,0.011772,0.216065,0.354189,5.575994,0.000000,0.001213,0.002681,0.041380
1784698747.626740718,5.469471,0.000000,0.204426,0.358799,0.333817,0.001471,0.217140,0.334939,3.974005,0.000202,0.001213,0.002632,0.040827
1784698748.106296733,5.906831,0.000000,0.201181,0.377838,0.106526,0.016521,0.217574,0.361767,4.581701,0.000000,0.001616,0.002680,0.039427
1784698748.590464482,8.046255,0.169917,0.216920,0.371110,0.161779,0.021898,0.219509,0.319032,6.520760,0.000000,0.001213,0.002877,0.041240
1784698749.058033568,8.183852,0.151726,0.198102,0.357233,0.230031,0.019424,0.215777,0.285746,6.683664,0.000000,0.001212,0.002632,0.038305
1784698749.551249692,8.410058,0.177192,0.335675,0.411563,0.245497,0.011520,0.218143,0.293694,6.673780,0.000000,0.001415,0.003123,0.038456
1784698750.071073964,7.065728,0.180898,0.233694,0.365239,0.158333,0.002073,0.208402,0.362431,5.509035,0.000808,0.000606,0.002926,0.041283
1784698750.633789157,8.229636,0.000000,0.226886,0.351382,0.218215,0.006798,0.218433,0.323563,6.838673,0.000000,0.001415,0.002826,0.041445
1784698751.206965205,6.778077,0.000000,0.181306,0.379699,0.107057,0.010357,0.220292,0.357253,5.477451,0.000403,0.000606,0.003166,0.040487
1784698751.676881675,8.008762,0.007241,0.214698,0.366443,0.242186,0.007106,0.216712,0.342432,6.568270,0.000202,0.002423,0.002633,0.038416
1784698752.146490015,8.515560,0.000000,0.220034,0.363779,0.177898,0.015960,0.232421,0.321519,7.141501,0.000202,0.001415,0.002825,0.038006
1784698752.619502998,7.920600,0.000000,0.217708,0.351954,0.172278,0.001480,0.216784,0.346650,6.568307,0.000000,0.000606,0.003507,0.041326
1784698753.054537849,8.877541,0.000000,0.204825,0.375237,0.294047,0.020122,0.218723,0.330429,7.391091,0.000202,0.001616,0.002631,0.038618
1784698753.510437634,8.429123,0.000000,0.210621,0.389120,0.359625,0.004431,0.238560,0.330884,6.852509,0.000808,0.001415,0.002775,0.038375
1784698753.978238031,7.412477,0.003619,0.217162,0.354896,0.231493,0.010640,0.229802,0.353353,5.965757,0.000000,0.001415,0.002874,0.041466
1784698754.421927831,8.897771,0.000000,0.207613,0.383214,0.203977,0.002366,0.216065,0.317522,7.521389,0.000000,0.001211,0.003120,0.041294
1784698754.898420641,5.864649,0.000000,0.227710,0.350194,0.316218,0.015979,0.215777,0.288727,4.406711,0.000807,0.000606,0.002679,0.039241
1784698755.370210531,7.841404,0.000000,0.214579,0.351333,0.085006,0.012391,0.218215,0.300953,6.615977,0.000000,0.002017,0.002778,0.038155
1784698755.846199341,8.761128,0.000000,0.246884,0.382375,0.195602,0.020455,0.218723,0.345698,7.309530,0.000000,0.001415,0.002680,0.037766
1784698756.326182274,8.503291,0.000000,0.223520,0.402878,0.081941,0.009190,0.231572,0.328693,7.180607,0.000808,0.000606,0.002679,0.040797
1784698756.782507148,8.859277,0.000000,0.197273,0.391092,0.161565,0.007067,0.219290,0.342111,7.498684,0.000808,0.000606,0.002775,0.038006
1784698757.245954493,7.205304,0.000000,0.217708,0.351859,0.331437,0.006790,0.217501,0.305708,5.732309,0.000000,0.001413,0.002583,0.037996
1784698757.722596059,6.538720,0.000000,0.214579,0.379802,0.246312,0.003845,0.218651,0.299394,5.130551,0.000202,0.001415,0.003216,0.040753
1784698758.206124764,8.042888,0.000000,0.224145,0.390034,0.231960,0.005893,0.217862,0.292511,6.635975,0.000808,0.000606,0.002926,0.040168
1784698758.658363697,6.646208,0.000000,0.223957,0.375237,0.293755,0.009475,0.228724,0.294610,5.173441,0.000202,0.001415,0.002680,0.042712
1784698759.238180301,7.885279,0.000000,0.214100,0.396324,0.198712,0.002060,0.216496,0.342122,6.474318,0.000000,0.000607,0.003118,0.037422
1784698759.795094715,7.999468,0.000000,0.220650,0.404528,0.095036,0.002650,0.220878,0.294580,6.717516,0.000000,0.001416,0.002684,0.039530
1784698760.266401991,7.876815,0.003614,0.230256,0.386206,0.161618,0.007063,0.218941,0.315911,6.514607,0.000202,0.001414,0.002779,0.034204
1784698760.726164671,8.749595,0.007238,0.188359,0.401740,0.262986,0.002354,0.215922,0.319178,7.307595,0.000000,0.001415,0.002682,0.040126
1784698761.307298457,8.015585,0.003614,0.217466,0.371554,0.160594,0.005622,0.219290,0.320105,6.673896,0.000000,0.001212,0.002826,0.039406
1784698761.774369311,8.570020,0.000000,0.210386,0.354607,0.230031,0.004735,0.231653,0.344444,7.148798,0.000000,0.001414,0.002972,0.040980
1784698762.242947645,7.889260,0.000000,0.208308,0.349341,0.228648,0.007975,0.230346,0.321519,6.500531,0.000000,0.001212,0.002924,0.038456
1784698762.724809070,8.160391,0.000000,0.207497,0.379596,0.359511,0.005021,0.215419,0.319372,6.629987,0.000000,0.001615,0.002874,0.039499
1784698763.198149137,5.520285,0.173532,0.229999,0.365636,0.108823,0.008286,0.227569,0.299025,4.064669,0.000000,0.001213,0.003218,0.038315
1784698763.674817624,8.045918,0.000000,0.217102,0.347963,0.359034,0.008602,0.213336,0.348193,6.508792,0.000808,0.000605,0.003118,0.038365
1784698764.150572372,5.931231,0.014483,0.211092,0.354896,0.300633,0.018643,0.221661,0.285232,4.478535,0.000000,0.001214,0.002631,0.042211
1784698764.622383328,7.946436,0.000000,0.222832,0.370753,0.154229,0.001784,0.217071,0.356926,6.580226,0.000000,0.001213,0.002875,0.038527
1784698765.114344663,6.508254,0.007232,0.210974,0.362120,0.153923,0.006475,0.217429,0.359923,5.146460,0.000000,0.000606,0.002923,0.040189
1784698765.586383581,8.397218,0.188040,0.184750,0.355570,0.226416,0.004720,0.217646,0.293666,6.882582,0.000808,0.000606,0.002874,0.039540
1784698766.066256395,7.900914,0.166385,0.198046,0.385996,0.049497,0.000885,0.213265,0.298570,6.546165,0.000808,0.000605,0.002876,0.037816
1784698766.534450892,8.325754,0.202657,0.222895,0.349720,0.092248,0.023544,0.217140,0.294071,6.882582,0.000000,0.001213,0.003069,0.036615
1784698767.010513823,5.742842,0.169959,0.218012,0.349815,0.067024,0.006518,0.216784,0.308820,4.360295,0.000000,0.001414,0.002778,0.041423
1784698767.567681006,6.613777,0.188134,0.214698,0.344541,0.094564,0.005605,0.219014,0.293936,5.211666,0.000000,0.001414,0.003166,0.037039
1784698768.034424356,7.159454,0.173662,0.204140,0.367222,0.162534,0.002073,0.214342,0.373556,5.619723,0.000807,0.000606,0.002873,0.037916
1784698768.514090446,6.624173,0.173576,0.197494,0.368150,0.060357,0.000000,0.213053,0.294205,5.271948,0.000404,0.000606,0.002924,0.041456
1784698768.993897462,9.341917,0.177236,0.227457,0.378658,0.206391,0.001480,0.218070,0.304851,7.785889,0.000000,0.001213,0.002776,0.037896
1784698769.474390754,7.081694,0.184285,0.217466,0.376489,0.070081,0.002360,0.221661,0.368848,5.598170,0.000000,0.001213,0.002826,0.038295
1784698770.042946623,6.694399,0.170087,0.204312,0.369352,0.055060,0.007434,0.220092,0.393495,5.229156,0.000809,0.000605,0.002973,0.041024
1784698770.514235520,8.855500,0.177192,0.204768,0.376050,0.298561,0.006798,0.300786,0.298517,7.143653,0.000808,0.001415,0.002972,0.043980
1784698770.990003281,8.128346,0.184424,0.200507,0.359874,0.159569,0.001480,0.211202,0.343055,6.624000,0.000808,0.000606,0.002779,0.040042
1784698771.442498667,9.398001,0.162768,0.230513,0.354992,0.194971,0.015341,0.216281,0.319324,7.860551,0.000202,0.001413,0.002874,0.038771
1784698771.926099526,8.139227,0.177147,0.201181,0.372518,0.211391,0.023716,0.218941,0.320105,6.570306,0.000808,0.000606,0.002728,0.039780
1784698772.406583520,5.978007,0.000000,0.210680,0.395627,0.311694,0.011183,0.214990,0.353515,4.435626,0.000202,0.001413,0.002972,0.040105
1784698772.866573727,9.093242,0.003613,0.266078,0.382695,0.188867,0.020319,0.216496,0.316256,7.656694,0.000808,0.000606,0.002824,0.037986
1784698773.346056370,6.487619,0.000000,0.234020,0.402660,0.094847,0.011231,0.216784,0.293425,5.189669,0.000808,0.001414,0.003221,0.039540
1784698773.798303125,8.902223,0.007231,0.217102,0.348647,0.178370,0.020468,0.217862,0.316056,7.550937,0.000808,0.000606,0.003026,0.041110
1784698774.270600314,7.461942,0.000000,0.210915,0.351382,0.127561,0.001483,0.215705,0.329625,6.182367,0.000202,0.001415,0.002972,0.038315
1784698774.730331724,8.102961,0.000000,0.224457,0.392748,0.192608,0.006814,0.219801,0.296374,6.729201,0.000000,0.002223,0.002923,0.035812
1784698775.218076853,6.693241,0.184424,0.197494,0.369952,0.134637,0.002367,0.216996,0.319324,5.222852,0.000404,0.000605,0.002925,0.041261
1784698775.797216053,8.738030,0.177458,0.233173,0.350574,0.371505,0.006542,0.217646,0.338377,6.999821,0.000202,0.001414,0.002923,0.038395
1784698776.254142948,6.654701,0.177014,0.217466,0.383006,0.203774,0.000589,0.217646,0.330254,5.083103,0.000808,0.000606,0.002679,0.037756
1784698776.710577232,9.125180,0.246145,0.207786,0.384877,0.157621,0.015294,0.212699,0.294340,7.560781,0.000808,0.000606,0.002778,0.041445
1784698777.189254853,7.610786,0.000000,0.217344,0.396163,0.078706,0.000592,0.213265,0.335566,6.325610,0.000202,0.001414,0.002631,0.039293
1784698777.650736315,7.988587,0.010846,0.210680,0.394555,0.091492,0.001770,0.215922,0.331835,6.687458,0.000404,0.000606,0.002977,0.040042
1784698778.102225642,7.368490,0.014454,0.213921,0.409582,0.093801,0.003568,0.217646,0.334158,6.034362,0.000202,0.001415,0.002680,0.042701
1784698778.549983641,7.122906,0.000000,0.203969,0.381353,0.082158,0.017069,0.218215,0.305351,5.872076,0.000404,0.001414,0.002582,0.038315
1784698779.022368456,8.652800,0.000000,0.210562,0.362707,0.224557,0.006769,0.218070,0.317180,7.271076,0.000000,0.000606,0.003118,0.038155
1784698779.490028739,8.785221,0.000000,0.201181,0.362513,0.225039,0.000892,0.215705,0.329625,7.406020,0.000202,0.000607,0.002875,0.040562
