timestamp,total_power_w,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
1784698611.366048321,8.971705,0.000000,0.217284,0.393103,0.089814,0.020614,0.217357,0.346174,7.641819,0.000000,0.001616,0.002728,0.041196
1784698611.826523181,9.172448,0.000000,0.246540,0.342598,0.259063,0.020933,0.232885,0.369056,7.657955,0.000808,0.000606,0.003020,0.038984
1784698612.394625666,8.982180,0.000000,0.204140,0.386520,0.094785,0.001775,0.217140,0.280553,7.754987,0.000807,0.000606,0.003021,0.037846
1784698612.878472519,7.901648,0.198988,0.220773,0.346299,0.055278,0.004444,0.217862,0.319032,6.496925,0.000807,0.000606,0.002778,0.037856
1784698613.342487669,5.597390,0.000000,0.213802,0.352335,0.030179,0.006843,0.218941,0.286014,4.443796,0.000202,0.001415,0.002926,0.040937
1784698613.818111918,8.324545,0.000000,0.201181,0.364869,0.073510,0.018007,0.217501,0.320398,7.087320,0.000000,0.001213,0.002879,0.037667
1784698614.285940989,7.753514,0.000000,0.214160,0.336753,0.055023,0.006498,0.217140,0.337281,6.544386,0.000808,0.000606,0.002923,0.037936
1784698614.746132827,8.012599,0.000000,0.211092,0.395412,0.270257,0.002966,0.230728,0.278470,6.576102,0.000000,0.001212,0.003020,0.043340
1784698615.218288503,8.974824,0.000000,0.216920,0.383422,0.118323,0.000000,0.217357,0.306551,7.690358,0.000000,0.001213,0.002684,0.037996
1784698615.670032367,6.816730,0.000000,0.204939,0.350574,0.042146,0.000000,0.216065,0.317471,5.642863,0.000404,0.000202,0.002825,0.039241
1784698616.142270005,7.816322,0.000000,0.214220,0.349815,0.161993,0.001184,0.220019,0.338843,6.486701,0.000000,0.001413,0.002924,0.039210
1784698616.609997110,7.635183,0.000000,0.200732,0.349625,0.095194,0.010300,0.216496,0.320398,6.395291,0.000808,0.001415,0.003900,0.041024
1784698617.086427705,6.854575,0.003617,0.204369,0.388383,0.059535,0.002071,0.239433,0.359758,5.553806,0.000808,0.000606,0.002680,0.039509
1784698617.544207523,8.034065,0.000000,0.213981,0.347113,0.350754,0.003553,0.217646,0.362265,6.492917,0.000808,0.000606,0.002777,0.041645
1784698618.022452670,7.989949,0.000000,0.207960,0.347802,0.254195,0.025199,0.232498,0.294071,6.583790,0.000202,0.001414,0.002776,0.040042
1784698618.498006689,9.118127,0.000000,0.226886,0.357137,0.073267,0.016305,0.216425,0.334770,7.850077,0.000202,0.001415,0.002680,0.038963
1784698618.986348695,8.834247,0.000000,0.214220,0.400293,0.075797,0.017459,0.216496,0.314495,7.549812,0.000404,0.000606,0.003069,0.041596
1784698619.474133069,7.271417,0.000000,0.321599,0.452751,0.090626,0.015304,0.218941,0.329474,5.795336,0.000808,0.001213,0.003216,0.042149
1784698619.958513689,8.647771,0.000000,0.210798,0.348057,0.110265,0.000589,0.217574,0.317471,7.397538,0.000202,0.001414,0.002829,0.041034
1784698620.421940552,6.644875,0.003615,0.207728,0.352756,0.043284,0.001767,0.216281,0.354913,5.421809,0.000808,0.000606,0.002679,0.038629
1784698620.898308271,7.012473,0.000000,0.217041,0.349341,0.076499,0.032196,0.230961,0.325902,5.738541,0.000000,0.001415,0.003214,0.037363
1784698621.366162554,7.771927,0.000000,0.191232,0.354222,0.092999,0.000000,0.239512,0.296954,6.552403,0.000000,0.000606,0.002921,0.041078
1784698621.834001670,9.059237,0.003614,0.214339,0.348057,0.078915,0.019176,0.230881,0.346174,7.774655,0.000202,0.000606,0.003026,0.039592
1784698622.302055766,7.812812,0.000000,0.239717,0.352335,0.042007,0.030257,0.218070,0.318543,6.566292,0.000202,0.001415,0.002680,0.041294
1784698622.749946718,7.851191,0.000000,0.214818,0.376081,0.053819,0.005619,0.219014,0.307956,6.631431,0.000000,0.001010,0.003118,0.038325
1784698623.206143233,7.763489,0.000000,0.210444,0.375092,0.056046,0.020739,0.216784,0.315676,6.524528,0.000202,0.001415,0.002678,0.039885
1784698623.768195669,8.837783,0.000000,0.194745,0.354385,0.041038,0.000000,0.242939,0.291572,7.667986,0.000000,0.001414,0.003121,0.040583
1784698624.353334818,6.983577,0.173706,0.243160,0.340748,0.334121,0.001473,0.217429,0.341497,5.288055,0.000000,0.000606,0.002729,0.040053
1784698624.818174155,9.253281,0.173532,0.213921,0.351096,0.293262,0.001184,0.216065,0.312935,7.647837,0.000000,0.001415,0.002679,0.039355
1784698625.310222073,8.101095,0.173445,0.227330,0.344354,0.371038,0.001473,0.216065,0.348972,6.377459,0.000202,0.001415,0.002679,0.036663
1784698625.778558812,9.079471,0.224202,0.217466,0.363779,0.061496,0.011815,0.217790,0.281719,7.655821,0.000808,0.000606,0.002967,0.041002
1784698626.250734491,7.007220,0.000000,0.207960,0.358118,0.076575,0.011541,0.217574,0.294071,5.796000,0.000000,0.001213,0.002680,0.041488
1784698626.722430411,8.899283,0.000000,0.198046,0.386206,0.261908,0.001184,0.218941,0.294340,7.496452,0.000404,0.000606,0.002486,0.038710
